,Unnamed: 0,Timestamp,Light,chamber_1_loc,chamber_2_loc,chamber_3_loc,chamber_4_loc,chamber_5_loc,chamber_6_loc,chamber_7_loc,chamber_8_loc,chamber_9_loc,chamber_10_loc,chamber_11_loc,chamber_12_loc,chamber_13_loc,chamber_14_loc,chamber_15_loc,chamber_16_loc,chamber_17_loc,chamber_18_loc,chamber_19_loc,chamber_20_loc,chamber_1_shock,chamber_2_shock,chamber_3_shock,chamber_4_shock,chamber_5_shock,chamber_6_shock,chamber_7_shock,chamber_8_shock,chamber_9_shock,chamber_10_shock,chamber_11_shock,chamber_12_shock,chamber_13_shock,chamber_14_shock,chamber_15_shock,chamber_16_shock,chamber_17_shock,chamber_18_shock,chamber_19_shock,chamber_20_shock,mch_right_status,oct_right_status,moil_right_status,mch_left_status,oct_left_status,moil_left_status
4277,4277,2024-09-04 12:46:59,light_state,88.57142857142856,-85.71428571428572,-24.28571428571429,31.428571428571416,65.71428571428572,5.714285714285722,-88.57142857142857,78.57142857142858,-41.42857142857142,21.428571428571416,-54.07407407407408,-89.62962962962963,34.81481481481481,-52.59259259259259,91.11111111111111,31.851851851851848,-89.62962962962963,92.59259259259258,14.074074074074076,-94.07407407407408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,4278,2024-09-04 12:46:59,light_state,88.57142857142856,-85.71428571428572,-24.28571428571429,31.428571428571416,65.71428571428572,5.714285714285722,-91.42857142857144,77.14285714285714,-41.42857142857142,22.85714285714286,-54.07407407407408,-91.11111111111111,34.81481481481481,-52.59259259259259,91.11111111111111,31.851851851851848,-89.62962962962963,92.59259259259258,14.074074074074076,-94.07407407407408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4279,4279,2024-09-04 12:46:59,light_state,88.57142857142856,-85.71428571428572,-24.28571428571429,31.428571428571416,65.71428571428572,5.714285714285722,-90.0,80.0,-44.285714285714285,24.28571428571429,-52.59259259259259,-86.66666666666667,34.81481481481481,-52.59259259259259,91.11111111111111,31.851851851851848,-89.62962962962963,92.59259259259258,17.037037037037024,-94.07407407407408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4280,4280,2024-09-04 12:46:59,light_state,88.57142857142856,-85.71428571428572,-24.28571428571429,28.571428571428584,65.71428571428572,7.142857142857139,-88.57142857142857,80.0,-47.14285714285714,27.14285714285714,-52.59259259259259,-86.66666666666667,34.81481481481481,-52.59259259259259,91.11111111111111,31.851851851851848,-89.62962962962963,92.59259259259258,9.629629629629632,-94.07407407407408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,4281,2024-09-04 12:46:59,light_state,88.57142857142856,-85.71428571428572,-24.28571428571429,28.571428571428584,65.71428571428572,5.714285714285722,-88.57142857142857,81.42857142857142,-48.57142857142858,28.571428571428584,-52.59259259259259,-91.11111111111111,34.81481481481481,-52.59259259259259,91.11111111111111,31.851851851851848,-89.62962962962963,92.59259259259258,6.666666666666671,-94.07407407407408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4282,4282,2024-09-04 12:46:59,light_state,88.57142857142856,-85.71428571428572,-24.28571428571429,28.571428571428584,65.71428571428572,5.714285714285722,-87.14285714285714,80.0,-52.85714285714286,32.85714285714286,-52.59259259259259,-89.62962962962963,34.81481481481481,-52.59259259259259,91.11111111111111,34.81481481481481,-89.62962962962963,92.59259259259258,3.7037037037036953,-94.07407407407408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,4283,2024-09-04 12:46:59,light_state,88.57142857142856,-85.71428571428572,-24.28571428571429,28.571428571428584,65.71428571428572,7.142857142857139,-85.71428571428572,78.57142857142858,-54.285714285714285,32.85714285714286,-52.59259259259259,-83.7037037037037,34.81481481481481,-52.59259259259259,91.11111111111111,33.333333333333314,-89.62962962962963,92.59259259259258,0.7407407407407334,-94.07407407407408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4284,4284,2024-09-04 12:46:59,light_state,88.57142857142856,-85.71428571428572,-24.28571428571429,28.571428571428584,65.71428571428572,7.142857142857139,-85.71428571428572,77.14285714285714,-55.71428571428572,31.428571428571416,-52.59259259259259,-83.7037037037037,34.81481481481481,-52.59259259259259,91.11111111111111,33.333333333333314,-89.62962962962963,92.59259259259258,-2.2222222222222285,-94.07407407407408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4285,4285,2024-09-04 12:46:59,light_state,88.57142857142856,-85.71428571428572,-24.28571428571429,28.571428571428584,65.71428571428572,7.142857142857139,-84.28571428571429,75.71428571428572,-58.57142857142857,34.28571428571428,-52.59259259259259,-85.18518518518519,34.81481481481481,-52.59259259259259,91.11111111111111,33.333333333333314,-89.62962962962963,92.59259259259258,-6.666666666666671,-94.07407407407408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4286,4286,2024-09-04 12:46:59,light_state,88.57142857142856,-85.71428571428572,-24.28571428571429,28.571428571428584,65.71428571428572,7.142857142857139,-84.28571428571429,72.85714285714286,-60.0,34.28571428571428,-52.59259259259259,-83.7037037037037,34.81481481481481,-52.59259259259259,91.11111111111111,33.333333333333314,-89.62962962962963,92.59259259259258,-8.148148148148152,-94.07407407407408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4287,4287,2024-09-04 12:47:00,light_state,88.57142857142856,-85.71428571428572,-24.28571428571429,28.571428571428584,65.71428571428572,4.285714285714292,-81.42857142857143,69.28571428571429,-62.85714285714285,31.428571428571416,-52.59259259259259,-83.7037037037037,34.81481481481481,-52.59259259259259,91.11111111111111,33.333333333333314,-89.62962962962963,92.59259259259258,-11.111111111111114,-94.07407407407408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4288,4288,2024-09-04 12:47:00,light_state,88.57142857142856,-85.71428571428572,-24.28571428571429,28.571428571428584,65.71428571428572,4.285714285714292,-81.42857142857143,68.57142857142858,-62.85714285714285,34.28571428571428,-52.59259259259259,-80.74074074074073,34.81481481481481,-52.59259259259259,91.11111111111111,33.333333333333314,-89.62962962962963,92.59259259259258,-14.074074074074076,-94.07407407407408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
